order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,customer_id,order_status,payment_sequential,payment_type,payment_installments,payment_value,review_id,review_score,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,product_category_name_english,order_purchase_date,order_purchase_year,order_purchase_month,order_purchase_day,order_purchase_hour
0b4ff1c8f1d6e97ccd8e3ff14b4a663d,1.0,06a47d0ecd4561565deab3dfd7d3c0ff,80e6699fe29150b372a0c8a1ebf7dcc8,2018-05-07 18:54:08,58.9,22.12,37545d081a2bd27b805a154aa6ac3a73,delivered,1.0,credit_card,8.0,81.02,fbc52e97549347f29bc335fc3138b09c,1.0,09aefa81fc97a149e321b5f152fe713f,36900.0,manhuacu,MG,sports_leisure,2018-05-01 18:00:00,2018,May,1,18
0b5bc52b360d662aac171cf7ae46f187,1.0,7e6c4a0bf900e259f50ba63331fd2785,6560211a19b47992c3666cc44a7e94c0,2018-08-13 03:45:11,75.0,7.79,c12fcf45432897dd8cb4c7f5455ef05a,delivered,1.0,boleto,1.0,82.79,67b7e8a0a05a70257db05cf11944cb0f,5.0,208f16046ce55e17da72af978f143458,12943.0,atibaia,SP,watches_gifts,2018-08-07 20:00:00,2018,August,7,20
0b5d86d1d6e2e765f19774b9572b1987,1.0,33102eb20d41ceb406b2083a3fde8d29,dee656f0f566ed1aa85bd137c943f08f,2018-08-17 11:10:19,249.9,16.06,b8b10ecc0664c406ae20e83dcceb0d80,delivered,1.0,credit_card,6.0,265.96,c9ef8475a36541fe723aa294d4a9d78f,5.0,7728b30e6e69efce169e6ab19f341c66,8275.0,sao paulo,SP,construction_tools_construction,2018-08-15 10:00:00,2018,August,15,10
0b5de0076d26726a10d457e57b93ff25,1.0,34d25803f90d0109da75922858aa8aec,f7ccf836d21b2fb1de37564105216cc1,2018-06-19 18:21:10,43.0,13.88,ebddcc1c8f109e88a0f971a3c4aacfe6,delivered,1.0,credit_card,5.0,56.88,9c6148ab5a4ce82b1bd490d4953684c9,1.0,3b2f809a7f9407e51e9173b4a96d659a,18120.0,mairinque,SP,bed_bath_table,2018-06-16 18:00:00,2018,June,16,18
0b6230647ed16f4b3e70282dc4b5b87f,1.0,46e24ce614899e36617e37ea1e4aa6ff,17f51e7198701186712e53a39c564617,2018-06-01 19:14:24,1050.0,321.88,a86efb07b29b0ab31a5c6047c600edab,delivered,1.0,credit_card,10.0,1371.88,2456e7efff67f311120496a395833db6,2.0,ecf7874aa8a2586adf6ca37fab21ecc2,29303.0,cachoeiro de itapemirim,ES,health_beauty,2018-05-16 13:00:00,2018,May,16,13
0b685cd6f272b410ca1a0cd1fbf0a548,1.0,d1a7965ac8d6ae62c9c1984434227cb6,87142160b41353c4e5fca2360caf6f92,2018-07-26 15:15:23,69.9,18.29,78a6006cf4a106dcb7d4b8f91e664860,delivered,1.0,credit_card,2.0,88.19,7570433fc70fe75412094bc765ae39b9,5.0,b5728597e220351f59a7daa426bbaf2f,80610.0,curitiba,PR,computers_accessories,2018-07-24 15:00:00,2018,July,24,15
0b7cb1c7ea62d95ba39702f4ae850108,1.0,3c261802e239d1f2dcda5ed49aa14220,fa40cc5b934574b62717c68f3d678b6d,2018-04-16 18:30:34,74.99,27.58,2d618e470c95c9b425cbb0cbc42683dd,delivered,1.0,credit_card,3.0,102.57,d4ed8fa83c53b696165bf10e145b1e4b,1.0,f7d7fc0a59ef4363fdce6e3aa069d498,69900.0,rio branco,AC,toys,2018-04-10 18:00:00,2018,April,10,18
0b895f68e42306770949736e0210d0cb,1.0,d99526b1e4fa5f57b8bde34a7337b5ee,9b013e03b2ab786505a1d3b5c0756754,2018-06-15 15:30:48,58.0,7.87,15bcef2f4475d08acbbe0daacdeb7f46,delivered,1.0,credit_card,1.0,65.87,5dc288bce93f2430445ade3b7d36e659,5.0,77916b6b763652a63445502a14d8f7cf,13080.0,campinas,SP,drinks,2018-06-07 15:00:00,2018,June,7,15
0b8a99d7c60d2f4d09e094e974261cb2,1.0,afeeea6271148ee1bb15173b8187c431,53243585a1d6dc2643021fd1853d8905,2018-07-19 04:41:01,219.0,20.44,c56653683d08517b6f91a3309c03542b,delivered,1.0,boleto,1.0,239.44,286e6b04b1c7c5728677b41f8a73e34c,5.0,be5e28c2855974a15b50dd8e6303eaec,25949.0,guapimirim,RJ,telephony,2018-07-16 17:00:00,2018,July,16,17
0b8c19c0cc7dce8d3706d6f67008d18a,1.0,e0cf79767c5b016251fe139915c59a26,da8622b14eb17ae2831f4ac5b9dab84a,2018-07-03 11:09:58,29.9,7.95,1b2930f7c6cbbabfab9c4842b78b84ee,delivered,1.0,credit_card,1.0,37.85,813acc0af4b2a4ac09cef4d09c2da603,5.0,96893cd7782b0a79e7ab4127b6b8308f,13471.0,americana,SP,health_beauty,2018-06-30 10:00:00,2018,June,30,10
0b8d9a9a4de4be0a6a5f0778f97ee6b5,1.0,485977d79fe47209050d22d220aaab7f,0176f73cc1195f367f7b32db1e5b3aa8,2018-05-23 10:31:24,129.9,57.77,aa54fd4369d4c8cac7f225c1e523399e,delivered,1.0,credit_card,2.0,187.67,10fc5b1b4214860cc9b5acd30e350f5a,5.0,3cc0991ba7c8be09d9f63a8526e52bb2,4911.0,sao paulo,SP,bed_bath_table,2018-05-16 09:00:00,2018,May,16,9
0b8e4fe7f85610340424b314dc68c366,1.0,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,2018-08-22 03:09:31,58.99,15.51,b204afb461c278e57b4d2edb8cc947e9,delivered,1.0,boleto,1.0,74.5,ec5296057b600b646ddddf9258929145,5.0,14563a6aaf36dc1f7c63a9b45415b6b5,75340.0,hidrolandia,GO,health_beauty,2018-08-16 12:00:00,2018,August,16,12
0b9bb234d95f41600497d59b42087c39,1.0,5b75bff143600c85dd1fe69b7055982b,8090490573c6c0aa343a7231ebcb8c86,2018-08-17 03:15:35,199.08,20.3,0e708437e125673358d0d0143b692131,delivered,1.0,boleto,1.0,219.38,d5346a5b8665ad1139f2d7384498731f,5.0,b893bc8aa2ad7f9b249f77eaf590d9a3,60813.0,fortaleza,CE,health_beauty,2018-08-13 14:00:00,2018,August,13,14
0bb77e62d791c3e5b009815ac19825be,1.0,6f3b5b605d91b7439c5e3f5a8dffeea7,7d13fca15225358621be4086e1eb0964,2018-05-18 14:51:04,145.0,12.24,2185bf3ec325c64b51adea2ab19aa708,delivered,1.0,credit_card,3.0,157.24,4fa8392da03c452f77faa3f2952fa346,5.0,8ff363146e1d6f3ae76175131a89e877,6326.0,carapicuiba,SP,watches_gifts,2018-05-14 14:00:00,2018,May,14,14
0bcbcc3e0a09b3f6a9495de35f452616,1.0,363218ba55c610b750224f90bdd34be1,33a6f4b1e7cdc205511e76ba1b6e0186,2018-07-06 09:52:56,77.99,21.85,224dfce9628d0b53567eaecab61f5f4c,delivered,1.0,credit_card,3.0,199.68,5241fcad10d7b45a1761f1e1e1536faa,5.0,efb0cc85e51a471952b523bcfdbe4f2a,25215.0,duque de caxias,RJ,bed_bath_table,2018-06-26 09:00:00,2018,June,26,9
0bcbcc3e0a09b3f6a9495de35f452616,2.0,363218ba55c610b750224f90bdd34be1,33a6f4b1e7cdc205511e76ba1b6e0186,2018-07-06 09:52:56,77.99,21.85,224dfce9628d0b53567eaecab61f5f4c,delivered,1.0,credit_card,3.0,199.68,5241fcad10d7b45a1761f1e1e1536faa,5.0,efb0cc85e51a471952b523bcfdbe4f2a,25215.0,duque de caxias,RJ,bed_bath_table,2018-06-26 09:00:00,2018,June,26,9
0bd8d3c647ff6125dc1689eecf809a90,1.0,08ddfb809affc027d1aec6d639969dbc,7d76b645482be4a332374e8223836592,2018-07-04 17:11:49,16.9,15.23,2cc52602f1e7839b508eec87bcddf2c1,delivered,1.0,credit_card,3.0,32.13,909607f067d2bda794beed009ca3af30,5.0,8d2e6e06bc699c6820abef4299a637ae,72125.0,brasilia,DF,telephony,2018-06-28 16:00:00,2018,June,28,16
0bd94afa88fb4a4ad9657569c9cc9ed2,1.0,1647c3a7ca962b86bad1f87a895f582d,25cf099de44674fde97473224f9d59ab,2018-06-28 00:57:35,20.0,18.24,5907de63c26a780293c48ea763ec76cc,delivered,1.0,credit_card,1.0,38.24,06fa0f0cd0a80fb34dc20883ee371c66,5.0,a607acb3f9f31aa3297a5bf4562e16b4,38742.0,patrocinio,MG,auto,2018-06-26 00:00:00,2018,June,26,0
0be284f82e07ecf4a437f85b82ba09cf,1.0,ed1e39b938c6cc6867d8f5fd408ce319,17ca9b9e9b9ef8fdb529001b49ebb50f,2018-06-21 03:31:00,99.97,15.8,a3777228aa1a73a3bf9a3127609cf68a,delivered,1.0,boleto,1.0,115.77,8c672ab47d9f45e8dff459cfdf4e865f,5.0,d79f00813a32cded40b4575b38eb665e,9950.0,diadema,SP,housewares,2018-06-16 09:00:00,2018,June,16,9
0bedd120ca5fc643805cd124f8805a86,1.0,1ba4e3fe92f16fd5a8942f7b7d804b52,1f50f920176fa81dab994f9023523100,2018-04-13 09:10:10,79.9,23.14,da44b6af8b732fcd253a4dcc4afb1e7a,delivered,1.0,credit_card,2.0,103.04,0b42044a79530681be4f652b385af2e0,3.0,82ae6166d6590f3144f98840587e7ed6,21616.0,rio de janeiro,RJ,baby,2018-04-09 08:00:00,2018,April,9,8
0bf144db6ca7ef970a25b6a720947622,1.0,ffb2e8c1ddc7c3e590d2bc4c91de53e1,39d61be7a92eb77b7da367bd4845bc0e,2018-06-06 16:51:39,48.99,19.32,964b34423c822e9bd9831635ccc83db2,delivered,1.0,credit_card,2.0,136.62,be5e8c89180b8af75c1bc86c49ade556,2.0,e49eafd7e69d43b8d86f6b5590fafd02,99980.0,david canabarro,RS,furniture_decor,2018-05-29 16:00:00,2018,May,29,16
0bf144db6ca7ef970a25b6a720947622,2.0,479d5974c7824b584a62c88885c957b4,39d61be7a92eb77b7da367bd4845bc0e,2018-06-06 16:51:39,48.99,19.32,964b34423c822e9bd9831635ccc83db2,delivered,1.0,credit_card,2.0,136.62,be5e8c89180b8af75c1bc86c49ade556,2.0,e49eafd7e69d43b8d86f6b5590fafd02,99980.0,david canabarro,RS,furniture_decor,2018-05-29 16:00:00,2018,May,29,16
0bfc01cee9ffff85b714520ca97f4b21,1.0,016cae136d358dcdacbd7ac9f1864c09,39c763cca83e654764b7a4a650fb9b7c,2018-07-31 20:45:13,69.0,13.96,5ddfa3a772a75f7369ce2fc4446be805,delivered,1.0,credit_card,1.0,82.96,cdbe62ee5c73564212d05c9f1fa532b9,1.0,9bb17125558a326bc9db37d5ba89cbff,75801.0,jatai,GO,sports_leisure,2018-07-27 20:00:00,2018,July,27,20
0c03662cf0a2be624f6cfd189de46224,1.0,a4e6e80a484adb6952b5f18a3e4bd1b8,c4d51195486dc781531876a7d00453d8,2018-04-19 10:30:30,776.0,42.12,cc0375db490f28340c99213435819839,delivered,1.0,credit_card,10.0,818.12,29b2addff603f3b05cba7b97856542d2,4.0,da4cc4e2ac4d719b70b3d98f1733dcce,66080.0,belem,PA,electronics,2018-04-10 08:00:00,2018,April,10,8
0c04a8d0583f8011fd121211aac94d05,1.0,4aa6014eceb682077f9dc4bffebc05b0,b8bc237ba3788b23da09c0f1f3a3288c,2018-05-14 13:11:57,320.99,33.03,6a3593ddb3fa10742d7f50578eb6820a,delivered,1.0,credit_card,8.0,354.02,a8c6c6c67dd0a9d2fe85cc513f175c5c,5.0,1818cf65cd53edcf0851d46901b64686,35020.0,governador valadares,MG,housewares,2018-05-10 12:00:00,2018,May,10,12
0c065ce922f289db756e5505cb2d71d7,1.0,d8aead84c0ff5356cacb9ac841ec3a5f,e256a62e0ac58c0edfba09966142d561,2018-05-14 20:54:57,79.0,18.13,a099ef58556b050a3aee59af3ad33764,delivered,1.0,credit_card,1.0,97.13,51f17b6e92d0f983bbb7857fe9ad1ad0,1.0,484b5d294b2311134285ff457c342906,88132.0,palhoca,SC,housewares,2018-05-08 19:00:00,2018,May,8,19
0c077fbe69b84abe12774536d0904060,1.0,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,2018-06-19 11:00:59,49.9,20.99,6458e6b2bd04e77c2beab6b813baacec,delivered,1.0,credit_card,1.0,20.89,39e487a4fed35193ae6f996755255be5,5.0,868c08490fae8d01bd8a569f0e15d02c,6864.0,itapecerica da serra,SP,garden_tools,2018-06-17 10:00:00,2018,June,17,10
0c077fbe69b84abe12774536d0904060,1.0,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,2018-06-19 11:00:59,49.9,20.99,6458e6b2bd04e77c2beab6b813baacec,delivered,2.0,voucher,1.0,50.0,39e487a4fed35193ae6f996755255be5,5.0,868c08490fae8d01bd8a569f0e15d02c,6864.0,itapecerica da serra,SP,garden_tools,2018-06-17 10:00:00,2018,June,17,10
0c0b4c682dc77d70dbc4cf1ed44ede36,1.0,bac155b95a240e42f840f622bde271d1,16090f2ca825584b5a147ab24aa30c86,2018-08-20 14:04:14,63.49,8.6,a4f7787cc8dffd6006149cdff5abed26,delivered,1.0,credit_card,1.0,72.09,41b71ce4b8849a56b4d51b9c87c19711,5.0,53cc7338a7d5994fe8baa28a039d2343,6526.0,santana de parnaiba,SP,auto,2018-08-16 13:00:00,2018,August,16,13
0c218bb391f7d78332d4d53ad73b51bc,1.0,4e5ec6703d421384313fb8279f1d3a0a,34056b8b55c1775a22af2331670a799c,2018-05-22 03:12:47,58.9,14.5,1d7a1983f569867020061b280db0234e,delivered,1.0,boleto,1.0,73.4,8fc28cc99d8c413e6e7eee6048c0c8fb,4.0,1b3010b2f0f02c822765531edaad49be,6725.0,cotia,SP,auto,2018-05-17 19:00:00,2018,May,17,19
0c23c36327d99027c61ca570921b0fb7,1.0,a92930c327948861c015c919a0bcb4a8,6560211a19b47992c3666cc44a7e94c0,2018-07-26 03:50:17,78.0,18.65,84936b26581d8bbe95b82c100ba14cf5,delivered,1.0,boleto,1.0,96.65,f95f3211a8c1b875f30115f0015831e1,1.0,0777b150d37cc8c65e506f3885292681,36010.0,juiz de fora,MG,watches_gifts,2018-07-21 13:00:00,2018,July,21,13
0c2be278c997477b9910904d12e520a2,1.0,2ff995aead9c63a1f37a07b3664ead37,8b9d6eec4a7eb7d0f9d579ce0b38324d,2018-06-21 17:31:34,68.0,17.11,76d15afa8f4f626324f6f05257f1a089,delivered,1.0,credit_card,1.0,85.11,5fdf24a3e828d26bf9223063532aeeb0,5.0,243068d5a207e33290d266c38b094c0e,21020.0,rio de janeiro,RJ,furniture_living_room,2018-06-16 17:00:00,2018,June,16,17
0c2c69625643d98afb22fc2e8dea27ba,1.0,759c85bda80286f647f1f71b847c6457,f8db351d8c4c4c22c6835c19a46f01b0,2018-05-18 08:53:32,29.9,8.82,580944a4284f207e54d13f65e578fc3f,delivered,1.0,credit_card,2.0,38.72,4df691d52d86e49573b02595c6cca3ac,4.0,2d187d54d031a542ffa9d09e83a9b1d0,6180.0,osasco,SP,housewares,2018-05-16 08:00:00,2018,May,16,8
0c2cbbfae44e4f2bd7c747a2c2b05bbe,1.0,1613b819ab5dae53aead2dbb4ebdb378,16090f2ca825584b5a147ab24aa30c86,2018-07-26 19:04:23,29.9,7.47,a4bb40b4e438a106bb16b7724273e120,delivered,1.0,credit_card,1.0,37.37,4f42921c05e9df2722d89f4dc312e4a1,4.0,b37b0c57ba17d7a0ee6a63c3cc171af3,12922.0,braganca paulista,SP,auto,2018-07-24 18:00:00,2018,July,24,18
0c2ffdbbbd418a6e9f2bb7fa8ebd9b35,1.0,3554200c1d7f3b4b39a0ae68aa1c0a54,cd6efc47efaabf134f8bdb654e10b4f1,2018-06-21 11:32:01,163.0,28.12,38e0361914e4c2f5254078d7b06e7eb7,delivered,1.0,credit_card,8.0,191.12,788d9544a3a3be5f77df004c7a549891,5.0,e02fcb4bea50fa32ca80aabe3360b806,2473.0,sao paulo,SP,luggage_accessories,2018-06-19 11:00:00,2018,June,19,11
0c371b43b9718b0e9412b2b496c96178,1.0,33cf86a6c8f1d52076064029d5281cae,d9bd94811c3338dceb4181f3dbc0c73e,2018-06-14 10:30:42,163.09,8.01,c395be79a22d8f63692e48a68edf3199,delivered,1.0,debit_card,1.0,171.1,1b701d175d9640304b300c769ec269e9,5.0,c80f5d9ff604d95b1cc465e9960eb478,13309.0,itu,SP,perfumery,2018-06-10 09:00:00,2018,June,10,9
0c40becf669d1e6da9a8af153c382799,1.0,dd0dcee76f9c12fff4bc0eb641d57c7f,8b321bb669392f5163d04c59e235e066,2018-04-12 11:28:13,23.7,15.23,d6679f9035899b94503bb782c8352752,delivered,1.0,credit_card,1.0,38.93,1504bc701b81669b83dbffa48fc48db6,5.0,69bb1c97e77750c3161c7814e4aac154,29101.0,vila velha,ES,electronics,2018-04-07 11:00:00,2018,April,7,11
0c5f4de2e1c08a6da891feaafcf35d1e,1.0,4180a49d4b879e727ad2c8e82a9f4d87,9906e7aa42a3c067b7c9a564d01c4320,2018-05-15 20:55:37,170.3,51.69,400bdea7f3cee3d1d54dda43b762d369,delivered,1.0,credit_card,3.0,221.99,f40cf64c5e95f244cea0b3ab0a5e8677,5.0,d2c30c00f9787faf7349ea558c153613,48890.0,valente,BA,sports_leisure,2018-05-09 18:00:00,2018,May,9,18
0c66805964db8d43c1c81402e3433f9b,1.0,24c66f106f642621e524291a895c9032,620c87c171fb2a6dd6e8bb4dec959fc6,2018-06-12 09:51:35,199.9,23.98,629037360cb6212f9a8831b62ee1a4b8,delivered,1.0,credit_card,8.0,223.88,f254877707c1658c8ab529a2ca69b75f,5.0,f4cf22fe3fb2dc126d06b5b6f21b5ec1,11065.0,santos,SP,health_beauty,2018-06-02 20:00:00,2018,June,2,20
0c6a2732270e3f0f66bd73dbde93b59e,1.0,b05eda1aa0322626a26b40fe913ebfc5,7d76b645482be4a332374e8223836592,2018-08-07 14:05:21,13.99,7.39,e93df84b6db60bf18610814d86332a1a,delivered,2.0,voucher,1.0,19.24,e90351a2e646910880be93f44eaf7cdc,3.0,2a7f837de6a1999e457b8e3c5619156f,9390.0,maua,SP,telephony,2018-08-01 13:00:00,2018,August,1,13
0c6a2732270e3f0f66bd73dbde93b59e,1.0,b05eda1aa0322626a26b40fe913ebfc5,7d76b645482be4a332374e8223836592,2018-08-07 14:05:21,13.99,7.39,e93df84b6db60bf18610814d86332a1a,delivered,1.0,credit_card,1.0,2.14,e90351a2e646910880be93f44eaf7cdc,3.0,2a7f837de6a1999e457b8e3c5619156f,9390.0,maua,SP,telephony,2018-08-01 13:00:00,2018,August,1,13
0c6b011f8a4f87010c23995f5807d152,1.0,1600dcf1cea8c0c83702e07b577ab231,6560211a19b47992c3666cc44a7e94c0,2018-08-22 18:35:26,43.0,23.02,a78b75a2ad06180de06b82857ca442b3,delivered,1.0,credit_card,6.0,66.02,16bd0549db27b86574ca9b742516e297,5.0,198fa73f9282fb46d9b5b5c25394b7e1,59123.0,natal,RN,watches_gifts,2018-08-20 18:00:00,2018,August,20,18
0c7207c23f4eb8c3b374c9b6f11d75b7,1.0,53b36df67ebb7c41585e8d54d6772e08,4869f7a5dfa277a7dca6462dcf3b52b2,2018-04-30 14:31:55,117.9,0.0,4d3280f2dbfc1d6b631448e986a0123d,delivered,1.0,credit_card,3.0,117.9,0b824d2f68b4e1c93b7bd664285f1045,5.0,57ec113f18471789b4c412b02c34368c,60170.0,fortaleza,CE,watches_gifts,2018-04-24 13:00:00,2018,April,24,13
0c734449f0a8246894a537f0d4355dc8,1.0,f5b952758d88a5995ae5c8208a63b913,dfc475d54e1b6dbeeb7d7d9bdaa63827,2018-06-20 02:57:34,125.0,26.39,6e36e65ac8a2d6648fe31c13aa4e7b42,delivered,1.0,credit_card,7.0,151.39,7d0ee6018129ffdf5c3b7b0b63e1430a,5.0,1b359b38c83520c3d4a8518ae0a7e304,22260.0,rio de janeiro,RJ,housewares,2018-06-14 02:00:00,2018,June,14,2
0c760c32925c8a67562a4621ff46556e,1.0,9e4ace428d208edc8bfdebfa90b87213,0b90b6df587eb83608a64ea8b390cf07,2018-07-18 04:30:19,48.6,22.27,264484a3add4c4f5ae9c05e21bfa6466,delivered,1.0,boleto,1.0,70.87,de0c49c0866d78bb694363f68e1562fc,5.0,3e08b9cd8d0eeebebd230aead5016f71,26910.0,governador portela,RJ,computers_accessories,2018-07-07 15:00:00,2018,July,7,15
0c7a17af18a4180dbfee261ce22edb69,1.0,79366d6a24de9351b7ca6e3cf75a68ec,cc3d14116804f7209f3884f6367f1152,2018-03-28 17:50:31,193.0,12.45,73c2df352cbd86c80f9aaa6da043d2f1,delivered,1.0,credit_card,5.0,205.45,b738027f17e1e99d1f28383e84ed8948,5.0,cfa872ed9da801b38016e10d18653b97,80410.0,curitiba,PR,small_appliances,2018-03-17 17:00:00,2018,March,17,17
0c7eb5879f5e105bea55f6edcc70659c,1.0,87716aafd7c6269cddb3403f85e4102e,06579cb253ecd5a3a12a9e6eb6bf8f47,2018-07-03 02:15:42,43.9,9.06,2fc45a32ba781f1dbcc89fe684246a42,delivered,1.0,boleto,1.0,52.96,b9441e2aba4c3fcdf0cd441e6b06df4f,5.0,c25f1a5ce465064c1eae7d708078128b,12916.0,braganca paulista,SP,housewares,2018-06-26 20:00:00,2018,June,26,20
0c82a229fc22597c2361656cba8d3230,1.0,83e2059df06602e05d9bc1abf28166ac,334cab711dee080b079fa5779b584783,2018-05-23 16:31:58,49.0,9.02,9ae4bf2bb990fa503baa7e1feaf6f60e,delivered,1.0,credit_card,10.0,566.09,fe1c8ee14123592e8b7e9f391b7ac4bd,5.0,db9a58053c3f7ab8be9970e6b2186567,4349.0,sao paulo,SP,furniture_decor,2018-05-15 16:00:00,2018,May,15,16
0c82a229fc22597c2361656cba8d3230,2.0,83e2059df06602e05d9bc1abf28166ac,334cab711dee080b079fa5779b584783,2018-05-23 16:31:58,49.0,9.02,9ae4bf2bb990fa503baa7e1feaf6f60e,delivered,1.0,credit_card,10.0,566.09,fe1c8ee14123592e8b7e9f391b7ac4bd,5.0,db9a58053c3f7ab8be9970e6b2186567,4349.0,sao paulo,SP,furniture_decor,2018-05-15 16:00:00,2018,May,15,16
0c82a229fc22597c2361656cba8d3230,3.0,4006da5107400e5ac48dbcc829a36c42,3076499bbc033a927bf4a8a41bcf7fd4,2018-05-21 16:31:58,49.9,4.51,9ae4bf2bb990fa503baa7e1feaf6f60e,delivered,1.0,credit_card,10.0,566.09,fe1c8ee14123592e8b7e9f391b7ac4bd,5.0,db9a58053c3f7ab8be9970e6b2186567,4349.0,sao paulo,SP,furniture_decor,2018-05-15 16:00:00,2018,May,15,16
0c82a229fc22597c2361656cba8d3230,4.0,281905b21f01db1009fd7c01b10dd1d4,eed78ac17f7f795a19a709745f00cd4e,2018-05-21 16:31:58,199.5,5.86,9ae4bf2bb990fa503baa7e1feaf6f60e,delivered,1.0,credit_card,10.0,566.09,fe1c8ee14123592e8b7e9f391b7ac4bd,5.0,db9a58053c3f7ab8be9970e6b2186567,4349.0,sao paulo,SP,furniture_decor,2018-05-15 16:00:00,2018,May,15,16
0c82a229fc22597c2361656cba8d3230,5.0,3c7c75671b25b927f05e68b233263e5f,334cab711dee080b079fa5779b584783,2018-05-23 16:31:58,49.9,13.53,9ae4bf2bb990fa503baa7e1feaf6f60e,delivered,1.0,credit_card,10.0,566.09,fe1c8ee14123592e8b7e9f391b7ac4bd,5.0,db9a58053c3f7ab8be9970e6b2186567,4349.0,sao paulo,SP,furniture_decor,2018-05-15 16:00:00,2018,May,15,16
0c82a229fc22597c2361656cba8d3230,6.0,3c7c75671b25b927f05e68b233263e5f,334cab711dee080b079fa5779b584783,2018-05-23 16:31:58,49.9,13.53,9ae4bf2bb990fa503baa7e1feaf6f60e,delivered,1.0,credit_card,10.0,566.09,fe1c8ee14123592e8b7e9f391b7ac4bd,5.0,db9a58053c3f7ab8be9970e6b2186567,4349.0,sao paulo,SP,furniture_decor,2018-05-15 16:00:00,2018,May,15,16
0c82a229fc22597c2361656cba8d3230,7.0,3c7c75671b25b927f05e68b233263e5f,334cab711dee080b079fa5779b584783,2018-05-23 16:31:58,49.9,13.53,9ae4bf2bb990fa503baa7e1feaf6f60e,delivered,1.0,credit_card,10.0,566.09,fe1c8ee14123592e8b7e9f391b7ac4bd,5.0,db9a58053c3f7ab8be9970e6b2186567,4349.0,sao paulo,SP,furniture_decor,2018-05-15 16:00:00,2018,May,15,16
0c8703831f0dff29ae877f4f9cce845c,1.0,1dce3fd38c13a3e74fe5000f33858442,72c5da29406b4234927b81855e7b64f6,2018-07-19 04:31:37,229.99,58.38,d2f5dc6c6f4bf3e6c848267c6b63d6a0,delivered,1.0,boleto,1.0,288.37,a4a4b14d711edd678b3be6362a97a794,4.0,ba8e4563ffa217bd76e723e5dc0266cf,59695.0,barauna,RN,auto,2018-07-14 09:00:00,2018,July,14,9
0c89556cf6859f7e4b104f2883aa1b97,1.0,c1cf541d5b33a4b04ddc1c3be7aa1c86,01fd077212124329bac32490e8ef80d9,2018-07-26 10:15:17,38.0,12.93,214d10ae7f82564a736e26f93f63ad1b,delivered,1.0,credit_card,1.0,101.86,791f31f7ab8846592122420409c41203,4.0,98133f3d328de825de71642dc8a49467,3814.0,sao paulo,SP,health_beauty,2018-07-21 10:00:00,2018,July,21,10
0c89556cf6859f7e4b104f2883aa1b97,2.0,c1cf541d5b33a4b04ddc1c3be7aa1c86,01fd077212124329bac32490e8ef80d9,2018-07-26 10:15:17,38.0,12.93,214d10ae7f82564a736e26f93f63ad1b,delivered,1.0,credit_card,1.0,101.86,791f31f7ab8846592122420409c41203,4.0,98133f3d328de825de71642dc8a49467,3814.0,sao paulo,SP,health_beauty,2018-07-21 10:00:00,2018,July,21,10
0c905768040f5d51c3cccf00256ddcd3,1.0,12a46620105cc4bf4d193fed203ab9e6,35b96509602ec4b7da831b5cd73ff2c2,2018-08-09 19:05:21,259.9,23.75,b881f59b31df61f2728d3d9b42e93edc,delivered,1.0,credit_card,1.0,283.65,3af0a6690434558c071e65f3f508c478,5.0,46fe28a37808da7649e403dc4d896d59,27197.0,pinheiral,RJ,sports_leisure,2018-08-03 19:00:00,2018,August,3,19
0c986e5002868d137f566b34fb183827,1.0,82a61259a621866c4ba63743da29a342,4d6d651bd7684af3fffabd5f08d12e5a,2018-08-13 02:35:21,129.9,16.22,56a65a21f846976ecbc7b7958ff32f74,delivered,1.0,boleto,1.0,146.12,38df60295c11344f0dd213f6a4b55740,4.0,8b87de30e17e4685d7e61af6029a8d1d,17013.0,bauru,SP,sports_leisure,2018-07-31 20:00:00,2018,July,31,20
0ca29d76f0116d46b7b5f364523feb38,1.0,629e019a6f298a83aeecc7877964f935,c003204e1ab016dfa150abc119207b24,2018-05-17 03:55:59,108.9,16.54,57ed67c3bc4ffafc8b6f7ef565d4a8f7,delivered,1.0,boleto,1.0,125.44,f039d83d0c7c3a1f737457f98372afe9,4.0,82307e37b9fd76879740dc52b9d4cfac,24900.0,marica,RJ,auto,2018-05-12 06:00:00,2018,May,12,6
0ca4b3b797fddd6288abcd726e5669e3,1.0,5999995b8f64d769dbc6f592b86d6f8a,c013e57c075a06e5b5c48ee03c525719,2018-08-23 18:10:23,36.99,23.06,b2b204350c535ec8e130d1e42dba1bed,delivered,1.0,credit_card,4.0,60.05,a340f90364bbd6157a8d62d9cc34aa4c,4.0,7704b4ee92be4fc9b92ec80163c45272,21235.0,rio de janeiro,RJ,pet_shop,2018-08-21 18:00:00,2018,August,21,18
